Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2010-03-11,86.6185302734375,11.764836311340332,17.280609130859375,9.545153617858887,22.352201461791992,9.188672065734863,17.86173439025879,8.645915985107422,24.441545486450195,13.204898834228516
2010-03-12,86.62600708007812,11.810956954956055,17.289470672607422,9.508444786071777,22.500377655029297,9.1806001663208,17.8747501373291,8.591212272644043,24.258682250976562,13.241899490356445
2010-03-15,86.6485366821289,11.807408332824707,17.11214256286621,9.508444786071777,22.500377655029297,9.17253303527832,18.0113468170166,8.622884750366211,24.418682098388672,13.225452423095703
2010-03-16,87.33877563476562,11.981258392333984,17.265827178955078,9.624698638916016,22.80413055419922,9.241134643554688,18.09590721130371,8.723649978637695,24.487253189086914,13.32412052154541
2010-03-17,87.8564682006836,12.048661231994629,17.454973220825195,9.740955352783203,22.841169357299805,9.269381523132324,18.173969268798828,8.752440452575684,24.494863510131836,13.389900207519531
2010-03-18,87.81143951416016,11.963516235351562,17.194894790649414,9.685890197753906,22.996763229370117,9.281484603881836,18.193479537963867,8.712133407592773,24.66248321533203,13.385787963867188
2010-03-19,87.3669662475586,11.833028793334961,16.988187789916992,9.62210750579834,22.904577255249023,9.22602367401123,18.13991355895996,8.702549934387207,24.65331268310547,13.345420837402344
2010-03-22,87.83405303955078,12.00724983215332,16.94369125366211,9.671165466308594,22.97147560119629,9.294846534729004,18.231369018554688,8.644451141357422,24.813846588134766,13.485468864440918
2010-03-23,88.45179748535156,12.163697242736816,17.008934020996094,9.750896453857422,23.231679916381836,9.38390827178955,18.375072479248047,8.67931079864502,24.936166763305664,13.539010047912598
2010-03-24,88.02236938476562,12.12813949584961,16.911075592041016,9.757026672363281,23.068130493164062,9.339374542236328,18.244428634643555,8.589263916015625,24.668603897094727,13.485468864440918
2010-03-25,87.87926483154297,11.886359214782715,16.626359939575195,9.79995059967041,23.053260803222656,9.355571746826172,18.218303680419922,8.534075736999512,24.56922721862793,13.563726425170898
2010-03-26,87.82649230957031,11.975253105163574,16.632280349731445,9.81222152709961,23.11272621154785,9.311039924621582,18.231369018554688,8.55440616607666,24.385759353637695,13.61727237701416
2010-03-29,88.38401794433594,12.103252410888672,16.955562591552734,9.824487686157227,23.320890426635742,9.339374542236328,18.3162841796875,8.658977508544922,24.64566993713379,13.637866020202637
2010-03-30,88.44429016113281,12.121028900146484,16.98225212097168,9.76315975189209,23.358064651489258,9.37985897064209,18.34894371032715,8.63573932647705,24.64566993713379,13.625509262084961
2010-03-31,88.14290618896484,12.060582160949707,17.059364318847656,9.781556129455566,23.2242488861084,9.351519584655762,18.244428634643555,8.61540699005127,24.561580657958984,13.52666187286377
2010-04-01,88.74561309814453,12.270362854003906,17.36186981201172,9.861284255981445,23.372926712036133,9.335331916809082,18.362016677856445,8.734502792358398,24.699182510375977,13.621393203735352
2010-04-05,89.46885681152344,12.419697761535645,17.67031478881836,9.959404945373535,23.54391098022461,9.444631576538086,18.362016677856445,8.786784172058105,24.630382537841797,13.786148071289062
2010-04-06,89.67977905273438,12.441033363342285,17.67031478881836,10.063655853271484,23.551347732543945,9.452730178833008,18.303211212158203,8.859402656555176,24.615089416503906,13.806746482849121
2010-04-07,89.16751098632812,12.362812042236328,17.49534034729004,10.026861190795898,23.417530059814453,9.416296005249023,18.18563461303711,8.772260665893555,24.50806999206543,13.757316589355469
2010-04-08,89.47635650634766,12.391252517700195,17.5576171875,10.106587409973145,23.491865158081055,9.432487487792969,18.218303680419922,8.719976425170898,24.416339874267578,13.88912582397461
2010-04-09,90.0639877319336,12.412585258483887,17.744461059570312,10.14338207244873,23.625680923461914,9.505354881286621,18.3162841796875,8.783878326416016,24.523365020751953,13.992097854614258
2010-04-12,90.20713806152344,12.37347412109375,17.78598403930664,10.186311721801758,23.677722930908203,9.525599479675293,18.375072479248047,8.80711555480957,24.454553604125977,13.992097854614258
2010-04-13,90.27494049072266,12.327250480651855,17.723697662353516,10.1924409866333,23.71489715576172,9.55393123626709,18.3162841796875,8.760645866394043,24.47749137878418,14.066239356994629
2010-04-14,91.29949951171875,12.419697761535645,17.892759323120117,10.456145286560059,24.019697189331055,9.691574096679688,18.3424129486084,8.769355773925781,24.39339828491211,14.284542083740234
2010-04-15,91.37483978271484,12.419697761535645,17.889787673950195,10.41321849822998,24.25015640258789,9.73610782623291,18.30974769592285,8.766453742980957,24.324607849121094,14.34632682800293
2010-04-16,89.92083740234375,12.2063627243042,17.587270736694336,10.03299617767334,23.856151580810547,9.60656452178955,18.231369018554688,8.664790153503418,24.17935562133789,14.156854629516602
2010-04-19,90.25988006591797,12.209919929504395,17.611005783081055,10.13111400604248,23.811538696289062,9.626806259155273,18.303211212158203,8.673502922058105,24.37810707092285,14.181577682495117
2010-04-20,91.06594848632812,12.249029159545898,17.955034255981445,10.266030311584473,24.086605072021484,9.679431915283203,18.355472564697266,8.783878326416016,24.43162727355957,14.354562759399414
2010-04-21,90.90021514892578,12.217025756835938,17.93724250793457,10.204712867736816,24.25015640258789,9.699677467346191,18.355472564697266,8.792593955993652,24.003543853759766,14.420473098754883
2010-04-22,91.17142486572266,12.337918281555176,17.981733322143555,10.259905815124512,24.473180770874023,9.723962783813477,18.355472564697266,8.821643829345703,23.72833824157715,14.67996597290039
2010-04-23,91.7665786743164,12.448142051696777,18.414743423461914,10.29056453704834,24.621864318847656,9.748252868652344,18.30974769592285,8.891357421875,23.96531867980957,14.69232177734375
2010-04-26,91.42002868652344,12.50147533416748,18.352460861206055,10.13111400604248,24.67389488220215,9.73610782623291,18.270559310913086,8.859402656555176,23.713050842285156,14.807648658752441
2010-04-27,89.2579116821289,12.04636287689209,17.788951873779297,9.787684440612793,24.079172134399414,9.545838356018066,17.950483322143555,8.70836067199707,23.43784523010254,14.379281997680664
2010-04-28,89.9359130859375,12.19214153289795,17.969867706298828,9.928740501403809,24.25015640258789,9.574176788330078,18.094192504882812,8.798406600952148,23.590730667114258,14.32985782623291
2010-04-29,91.05086517333984,12.302358627319336,17.99062728881836,10.155649185180664,24.800289154052734,9.671337127685547,18.152984619140625,8.80711555480957,23.911800384521484,14.647010803222656
2010-04-30,89.50653076171875,12.08547306060791,17.768190383911133,9.9103422164917,24.212982177734375,9.468921661376953,18.048463821411133,8.841975212097168,23.60603141784668,14.34221363067627
2010-05-03,90.66666412353516,12.078362464904785,17.969867706298828,10.10045337677002,24.696205139160156,9.598466873168945,18.152984619140625,8.955260276794434,23.7206974029541,14.63054370880127
2010-05-04,88.53466796875,11.65880012512207,17.489398956298828,9.824487686157227,23.915620803833008,9.323184967041016,17.970081329345703,8.801308631896973,23.583091735839844,14.202163696289062
2010-05-05,88.00733184814453,11.573469161987305,17.213586807250977,9.769292831420898,23.610816955566406,9.28270149230957,18.035398483276367,8.740311622619629,23.6595401763916,14.000336647033691
2010-05-06,85.08428955078125,11.193018913269043,16.626359939575195,9.358402252197266,22.830236434936523,9.00336742401123,17.58468246459961,8.499215126037598,23.025047302246094,13.501945495605469
2010-05-07,83.81864929199219,11.068575859069824,16.309011459350586,9.254148483276367,22.324708938598633,8.805007934570312,17.467100143432617,8.452743530273438,22.719266891479492,13.25480842590332
2010-05-10,87.51011657714844,11.59480094909668,17.005971908569336,9.769292831420898,23.60338592529297,9.209833145141602,17.97660255432129,8.714171409606934,23.330821990966797,13.946788787841797
2010-05-11,87.26151275634766,11.449023246765137,16.89327621459961,9.732492446899414,23.536474227905273,9.149110794067383,17.970081329345703,8.731599807739258,23.284961700439453,13.942670822143555
2010-05-12,88.4819564819336,11.687244415283203,17.12757110595703,9.842883110046387,24.056865692138672,9.387959480285645,18.094192504882812,8.804215431213379,23.476070404052734,14.14449691772461
2010-05-13,87.38204956054688,11.513021469116211,17.01784324645996,9.6650390625,23.68515968322754,9.25031566619873,17.98314094543457,8.766453742980957,23.223804473876953,13.827339172363281
2010-05-14,85.79998779296875,11.23212718963623,16.679737091064453,9.413596153259277,23.187070846557617,9.072192192077637,17.813308715820312,8.693833351135254,22.910381317138672,13.596675872802734
2010-05-17,85.84518432617188,11.23212718963623,16.507722854614258,9.419729232788086,23.127605438232422,9.116721153259277,18.00273895263672,8.702549934387207,22.910381317138672,13.699653625488281
2010-05-18,84.67748260498047,11.040128707885742,16.380197525024414,9.149894714355469,22.837675094604492,8.979077339172363,17.898223876953125,8.61830997467041,22.726917266845703,13.444276809692383
2010-05-19,84.1953353881836,11.040128707885742,16.193342208862305,9.162154197692871,22.54773712158203,8.910259246826172,17.85249900817871,8.531170845031738,22.673404693603516,13.361900329589844
2010-05-20,81.01616668701172,10.538792610168457,15.469685554504395,8.739009857177734,21.56644058227539,8.626879692077637,17.32339096069336,8.275555610656738,21.96246910095215,12.842912673950195
2010-05-21,82.198974609375,10.798345565795898,15.739574432373047,9.045638084411621,21.871238708496094,8.691656112670898,17.388713836669922,8.313316345214844,22.01598358154297,13.069450378417969
2010-05-24,81.14422607421875,10.613456726074219,15.380707740783691,8.788068771362305,21.544130325317383,8.651171684265137,17.264602661132812,8.23488712310791,21.96246910095215,12.97883415222168
2010-05-25,81.22708892822266,10.791236877441406,15.416299819946289,8.867795944213867,21.52925682067871,8.626879692077637,17.06210708618164,8.191315650939941,21.870742797851562,13.110637664794922
2010-05-26,80.7374496459961,10.705902099609375,15.38367748260498,8.80646800994873,21.573867797851562,8.541866302490234,16.9510555267334,8.18841552734375,21.733139038085938,13.069450378417969
2010-05-27,83.44197845458984,11.12901782989502,16.036157608032227,9.205087661743164,22.30240821838379,8.833343505859375,17.29726219177246,8.345267295837402,22.176517486572266,13.539010047912598
2010-05-28,82.39482116699219,10.933459281921387,15.733643531799316,9.002711296081543,22.005041122436523,8.76047134399414,17.212343215942383,8.353981971740723,22.069496154785156,13.333063125610352
2010-06-01,81.00859832763672,10.58145523071289,14.986257553100586,8.812604904174805,21.514392852783203,8.67546272277832,17.173154830932617,8.159366607666016,21.824865341186523,13.131233215332031
2010-06-02,83.11803436279297,10.908571243286133,15.635773658752441,9.088565826416016,22.071956634521484,8.869775772094727,17.467100143432617,8.330744743347168,22.298824310302734,13.460749626159668
2010-06-03,83.40431213378906,10.77701187133789,15.846339225769043,9.039505958557129,22.176027297973633,8.958837509155273,17.493223190307617,8.417886734008789,22.42877769470215,13.506065368652344
2010-06-04,80.4737548828125,10.350342750549316,15.288773536682129,8.677681922912598,21.1352481842041,8.671409606933594,17.02943992614746,8.16808032989502,21.771360397338867,12.982951164245605
2010-06-07,79.47177124023438,10.165450096130371,15.15530776977539,8.505964279174805,20.592565536499023,8.545913696289062,16.8988037109375,8.217462539672852,21.740787506103516,12.735815048217773
2010-06-08,80.32308959960938,10.396565437316895,15.407402992248535,8.683815002441406,20.808147430419922,8.562106132507324,17.173154830932617,8.324935913085938,21.79429054260254,12.842912673950195
2010-06-09,79.89368438720703,10.410786628723145,15.247249603271484,8.591821670532227,20.808147430419922,8.517579078674316,17.140491485595703,8.278459548950195,21.69491958618164,12.859383583068848
2010-06-10,82.22908020019531,10.784124374389648,16.01243019104004,8.873927116394043,21.61103057861328,8.724040031433105,17.434432983398438,8.481790542602539,22.107717514038086,13.295997619628906
2010-06-11,82.62836456298828,10.905013084411621,16.11030387878418,8.898452758789062,21.68537712097168,8.800955772399902,17.290729522705078,8.487600326538086,22.291189193725586,13.283639907836914
2010-06-14,82.50028228759766,10.798345565795898,16.027259826660156,8.861658096313477,21.663070678710938,8.784762382507324,17.388713836669922,8.536980628967285,22.329402923583984,13.32071304321289
2010-06-15,84.37613677978516,11.065014839172363,16.4958553314209,9.070167541503906,22.317276000976562,9.01551628112793,17.565074920654297,8.702549934387207,22.711624145507812,13.637866020202637
2010-06-16,84.34600830078125,11.05079460144043,16.483991622924805,9.076308250427246,22.2578067779541,9.039803504943848,17.447494506835938,8.757740020751953,22.795713424682617,13.543129920959473
2010-06-17,84.48160552978516,10.990347862243652,16.46619415283203,9.064040184020996,22.324708938598633,9.072192192077637,17.604270935058594,8.821643829345703,22.826292037963867,13.460749626159668
2010-06-18,84.57320404052734,11.053202629089355,16.568092346191406,9.113818168640137,22.412120819091797,9.071784019470215,17.539794921875,8.829568862915039,22.70412254333496,13.417367935180664
2010-06-21,84.33097839355469,11.121061325073242,16.5323429107666,9.101523399353027,22.44947624206543,9.006781578063965,17.49374771118164,8.767924308776855,22.665712356567383,13.309928894042969
2010-06-22,82.93821716308594,10.846065521240234,16.049684524536133,8.96018123626709,21.904098510742188,8.929595947265625,17.30295181274414,8.55070686340332,22.44289779663086,13.012408256530762
2010-06-23,82.68086242675781,10.867496490478516,15.927531242370605,8.917155265808105,21.82193374633789,8.913346290588379,17.414796829223633,8.474390029907227,22.35070037841797,13.00413990020752
2010-06-24,81.31078338623047,10.592506408691406,15.593847274780273,8.757373809814453,21.44092559814453,8.734588623046875,17.204265594482422,8.427422523498535,22.189346313476562,12.694222450256348
2010-06-25,81.65140533447266,10.749646186828613,15.63853931427002,8.997052192687988,21.60528564453125,8.726466178894043,17.026630401611328,8.465585708618164,22.289230346679688,12.731414794921875
2010-06-28,81.3940200805664,10.628217697143555,15.427000045776367,8.911012649536133,21.45586395263672,8.742713928222656,17.171377182006836,8.521354675292969,22.250818252563477,12.636372566223145
2010-06-29,78.8809814453125,10.235372543334961,14.917539596557617,8.59144401550293,20.626625061035156,8.417701721191406,16.89505386352539,8.348166465759277,21.843599319458008,12.185957908630371
2010-06-30,78.13159942626953,10.131804466247559,14.801342010498047,8.48697280883789,20.492151260375977,8.287701606750488,16.77662467956543,8.295331954956055,21.666887283325195,12.037201881408691
2010-07-01,77.783447265625,10.074666023254395,14.747714042663574,8.407079696655273,20.432382583618164,8.255199432373047,16.80952262878418,8.257171630859375,21.48249053955078,12.136368751525879
2010-07-02,77.35955810546875,10.017524719238281,14.71196460723877,8.30875015258789,20.178373336791992,8.243017196655273,16.743730545043945,8.265979766845703,21.53627586364746,12.000007629394531
2010-07-06,77.86668395996094,10.02823543548584,14.854974746704102,8.357914924621582,20.215728759765625,8.32426643371582,16.8424129486084,8.362844467163086,21.643831253051758,12.000007629394531
2010-07-07,80.31916809082031,10.428224563598633,15.379338264465332,8.72665023803711,20.9179744720459,8.59239673614502,17.164793014526367,8.6211576461792,22.0664119720459,12.33885383605957
2010-07-08,81.11396789550781,10.599650382995605,15.596829414367676,8.794245719909668,21.186918258666992,8.645211219787598,17.42137908935547,8.688672065734863,22.250818252563477,12.44629192352295
2010-07-09,81.71952819824219,10.8532133102417,15.677273750305176,8.917155265808105,21.396102905273438,8.689898490905762,17.42137908935547,8.747374534606934,22.304597854614258,12.566123962402344
2010-07-12,81.77252960205078,10.710359573364258,15.635560989379883,8.929452896118164,21.284046173095703,8.730525970458984,17.480587005615234,8.77673625946045,22.266185760498047,12.582655906677246
2010-07-13,83.0063247680664,10.999634742736816,15.823258399963379,9.150689125061035,21.657581329345703,8.856468200683594,17.63848876953125,8.806089401245117,22.435213088989258,12.896702766418457
2010-07-14,82.99876403808594,10.963921546936035,15.805380821228027,9.083090782165527,21.70240020751953,8.909278869628906,17.64505958557129,8.809021949768066,22.435213088989258,12.814057350158691
2010-07-15,83.0215072631836,10.953207015991211,15.78750228881836,9.064652442932129,21.694931030273438,8.93771743774414,17.697696685791016,8.867727279663086,22.504365921020508,12.85538387298584
2010-07-16,80.73550415039062,10.653215408325195,15.412110328674316,8.68363094329834,20.97027587890625,8.68177604675293,17.447689056396484,8.715091705322266,22.03568458557129,12.4049654006958
2010-07-19,81.21236419677734,10.663933753967285,15.510425567626953,8.677485466003418,21.089801788330078,8.76708698272705,17.480587005615234,8.850114822387695,22.135568618774414,12.52480411529541
2010-07-20,82.11312866210938,10.985349655151367,15.86496639251709,8.76966667175293,21.418519973754883,8.823966979980469,17.691118240356445,8.929370880126953,22.07410430908203,12.702486038208008
2010-07-21,81.04584503173828,10.949634552001953,15.605767250061035,8.62831974029541,21.366222381591797,8.718337059020996,17.500328063964844,8.79140567779541,21.712984085083008,12.475218772888184
2010-07-22,82.85492706298828,11.185342788696289,15.951366424560547,8.880284309387207,22.02364730834961,8.953973770141602,17.697696685791016,8.932305335998535,21.85128402709961,12.851248741149902
2010-07-23,83.57404327392578,11.431766510009766,16.022872924804688,8.947888374328613,22.46441078186035,9.014907836914062,17.862178802490234,8.946981430053711,21.843599319458008,13.037196159362793
2010-07-26,84.44454193115234,11.499619483947754,16.16290283203125,9.07079792022705,22.830482482910156,9.071784019470215,17.95427894592285,9.011563301086426,22.158613204956055,13.23141098022461
2010-07-27,84.43695068359375,11.406765937805176,16.085439682006836,9.09538459777832,22.673585891723633,9.096163749694824,18.020069122314453,9.143651962280273,22.181669235229492,13.061994552612305
2010-07-28,83.89193725585938,11.371052742004395,16.049684524536133,9.01548957824707,22.61383056640625,9.023033142089844,17.92138671875,9.09961986541748,21.882020950317383,12.971084594726562
2010-07-29,83.48318481445312,11.360335350036621,16.07352066040039,9.04621696472168,22.539119720458984,8.941780090332031,17.70427131652832,8.958724021911621,21.866641998291016,12.9049654006958
2010-07-30,83.4680404663086,11.431766510009766,16.040752410888672,9.040066719055176,22.628772735595703,8.905217170715332,17.750333786010742,8.914692878723145,21.95116424560547,12.99174690246582
2010-08-02,85.35285949707031,11.738893508911133,16.600858688354492,9.26745319366455,23.07700538635254,9.092098236083984,17.95427894592285,9.09961986541748,22.366058349609375,13.268603324890137
2010-08-03,84.94409942626953,11.524621963500977,16.594905853271484,9.162981033325195,22.95748519897461,9.043341636657715,17.796384811401367,9.05558967590332,22.550466537475586,13.066125869750977
2010-08-04,85.51182556152344,11.631753921508789,16.72301483154297,9.199850082397461,23.15919303894043,9.116472244262695,17.862178802490234,9.093750953674316,22.773279190063477,13.285136222839355
2010-08-05,85.42095184326172,11.65675163269043,16.77664566040039,9.162981033325195,23.17413330078125,9.075846672058105,17.783227920532227,9.07907485961914,22.780961990356445,13.326456069946289
2010-08-06,85.0727767944336,11.603185653686523,16.5770320892334,9.083090782165527,23.047128677368164,9.051478385925293,17.82269859313965,9.096685409545898,22.82706642150879,13.235546112060547
2010-08-09,85.52693176269531,11.67461109161377,16.645557403564453,9.13225269317627,23.166664123535156,9.112406730651855,17.914806365966797,9.128976821899414,22.888532638549805,13.363646507263184
2010-08-10,85.06520080566406,11.549614906311035,16.50850486755371,9.052358627319336,23.009780883789062,9.018969535827637,17.95427894592285,9.181811332702637,22.94231605529785,13.247943878173828
2010-08-11,82.73383331298828,11.160345077514648,16.016921997070312,8.732792854309082,22.150650024414062,8.803655624389648,17.65822410583496,8.996883392333984,22.35070037841797,12.900836944580078
2010-08-12,82.22667694091797,11.231771469116211,15.921573638916016,8.67133903503418,21.99376106262207,8.68177604675293,17.63848876953125,8.979272842407227,22.44289779663086,12.851248741149902
2010-08-13,81.98445892333984,11.178201675415039,15.894760131835938,8.646759033203125,21.963878631591797,8.641151428222656,17.63190460205078,9.011563301086426,22.358381271362305,12.706618309020996
2010-08-16,81.94658660888672,11.228200912475586,15.891785621643066,8.62217903137207,21.919052124023438,8.65739917755127,17.612165451049805,9.011563301086426,22.243133544921875,12.702486038208008
2010-08-17,82.95336151123047,11.492477416992188,16.156944274902344,8.689774513244629,22.30005645751953,8.750840187072754,17.783227920532227,9.09961986541748,22.550466537475586,12.909101486206055
2010-08-18,83.10474395751953,11.535331726074219,16.00201988220215,8.72665023803711,22.382238388061523,8.799588203430176,17.796384811401367,9.049721717834473,22.519729614257812,13.028937339782715
2010-08-19,81.65894317626953,11.271056175231934,15.742818832397461,8.523844718933105,21.904098510742188,8.693960189819336,17.585851669311523,8.920562744140625,22.10483169555664,12.776867866516113
2010-08-20,81.3940200805664,11.246051788330078,15.549161911010742,8.499263763427734,21.792049407958984,8.673648834228516,17.585851669311523,8.944047927856445,22.027997970581055,12.76860237121582
